,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
1165,VGG,CIFAR-10,1,128,1,0.85,LSTM,Wikitext2,1,128,1,0.935,81.132,67.208,7892
1166,PPO,LunarLander,1,32,0,1.0,PPO,LunarLander,1,32,0,1.0,25.368,0.015,4074
1167,PPO,LunarLander,1,32,0,1.0,PPO,LunarLander,1,64,0,1.0,23.123,0.014,4074
1168,PPO,LunarLander,1,32,0,1.0,PPO,LunarLander,1,128,0,1.0,25.797,0.025,4074
1169,PPO,LunarLander,1,64,0,1.0,PPO,LunarLander,1,64,0,1.0,22.818,0.026,4074
1170,PPO,LunarLander,1,64,0,1.0,PPO,LunarLander,1,128,0,1.0,24.636,0.026,4074
1171,PPO,LunarLander,1,128,0,1.0,PPO,LunarLander,1,128,0,1.0,25.867,0.013,4074
1172,MobileNetV3,ImageNet,1,32,0,1.062,PointNet,ShapeNet,1,32,0,0.999,16.968,9.839,6684
1173,MobileNetV3,ImageNet,1,32,0,0.959,PointNet,ShapeNet,1,32,1,0.996,13.97,8.104,6050
1174,MobileNetV3,ImageNet,1,32,1,1.05,PointNet,ShapeNet,1,32,0,0.983,19.971,12.971,6396
1175,MobileNetV3,ImageNet,1,32,1,1.081,PointNet,ShapeNet,1,32,1,0.967,14.284,8.104,5790
1176,MobileNetV3,ImageNet,1,32,0,0.978,PointNet,ShapeNet,1,64,0,0.966,14.381,10.016,9062
1177,MobileNetV3,ImageNet,1,32,0,0.984,PointNet,ShapeNet,1,64,1,0.988,13.459,9.475,7248
1178,MobileNetV3,ImageNet,1,32,1,1.035,PointNet,ShapeNet,1,64,0,0.997,12.742,8.409,8802
1179,MobileNetV3,ImageNet,1,32,1,1.04,PointNet,ShapeNet,1,64,1,0.966,9.41,6.23,6960
1180,MobileNetV3,ImageNet,1,32,0,0.95,PointNet,ShapeNet,1,128,0,0.97,8.059,6.627,10499
1181,MobileNetV3,ImageNet,1,32,0,1.079,PointNet,ShapeNet,1,128,1,0.918,5.255,4.6,7001
1182,MobileNetV3,ImageNet,1,32,1,1.018,PointNet,ShapeNet,1,128,0,0.955,8.111,6.778,10499
1183,MobileNetV3,ImageNet,1,32,1,1.014,PointNet,ShapeNet,1,128,1,0.953,6.231,5.5,7001
1184,MobileNetV3,ImageNet,1,64,0,0.978,PointNet,ShapeNet,1,32,0,0.995,23.403,15.0,7256
1185,MobileNetV3,ImageNet,1,64,0,0.968,PointNet,ShapeNet,1,32,1,0.998,22.373,14.791,6622
1186,MobileNetV3,ImageNet,1,64,1,1.011,PointNet,ShapeNet,1,32,0,1.029,18.221,10.441,6666
1187,MobileNetV3,ImageNet,1,64,1,1.054,PointNet,ShapeNet,1,32,1,1.011,16.53,8.606,6062
1188,MobileNetV3,ImageNet,1,64,0,0.983,PointNet,ShapeNet,1,64,0,0.998,18.855,14.177,9634
1189,MobileNetV3,ImageNet,1,64,0,1.075,PointNet,ShapeNet,1,64,1,0.982,9.452,6.081,7820
1190,MobileNetV3,ImageNet,1,64,1,0.969,PointNet,ShapeNet,1,64,0,0.992,11.29,7.677,9074
1191,MobileNetV3,ImageNet,1,64,1,1.026,PointNet,ShapeNet,1,64,1,0.993,11.078,6.516,7260
1192,MobileNetV3,ImageNet,1,64,0,1.158,PointNet,ShapeNet,1,128,0,0.949,9.754,8.175,10499
1193,MobileNetV3,ImageNet,1,64,0,1.02,PointNet,ShapeNet,1,128,1,0.939,6.296,5.574,7001
1194,MobileNetV3,ImageNet,1,64,1,0.966,PointNet,ShapeNet,1,128,0,0.969,8.127,6.782,10499
1195,MobileNetV3,ImageNet,1,64,1,1.012,PointNet,ShapeNet,1,128,1,0.929,5.556,4.87,7001
1196,MobileNetV3,ImageNet,1,128,0,0.9,PointNet,ShapeNet,1,32,0,0.998,27.303,18.879,8418
1197,MobileNetV3,ImageNet,1,128,0,0.938,PointNet,ShapeNet,1,32,1,0.976,23.433,14.97,7942
1198,MobileNetV3,ImageNet,1,128,1,0.965,PointNet,ShapeNet,1,32,0,1.001,27.765,16.103,7206
1199,MobileNetV3,ImageNet,1,128,1,0.971,PointNet,ShapeNet,1,32,1,0.994,20.585,10.385,6730
1200,MobileNetV3,ImageNet,1,128,0,0.898,PointNet,ShapeNet,1,64,0,1.013,15.984,11.113,10778
1201,MobileNetV3,ImageNet,1,128,0,0.946,PointNet,ShapeNet,1,64,1,0.993,15.738,11.279,8982
1202,MobileNetV3,ImageNet,1,128,1,1.006,PointNet,ShapeNet,1,64,0,0.99,17.203,11.219,9584
1203,MobileNetV3,ImageNet,1,128,1,1.0,PointNet,ShapeNet,1,64,1,0.964,13.23,7.574,7770
1204,MobileNetV3,ImageNet,1,128,0,0.911,PointNet,ShapeNet,1,128,0,0.951,10.582,9.018,10499
1205,MobileNetV3,ImageNet,1,128,0,0.938,PointNet,ShapeNet,1,128,1,0.927,8.439,7.053,7001
1206,MobileNetV3,ImageNet,1,128,1,0.999,PointNet,ShapeNet,1,128,0,0.935,11.855,9.964,10499
1207,MobileNetV3,ImageNet,1,128,1,1.038,PointNet,ShapeNet,1,128,1,0.937,3.135,2.692,7001
1208,PointNet,ShapeNet,1,32,0,0.999,LSTM,Wikitext2,1,64,0,0.916,99.129,74.919,7874
1209,PointNet,ShapeNet,1,32,0,1.016,LSTM,Wikitext2,1,64,1,0.945,79.65,65.0,7740
1210,PointNet,ShapeNet,1,32,1,0.981,LSTM,Wikitext2,1,64,0,0.943,98.951,74.295,7240
1211,PointNet,ShapeNet,1,32,1,0.999,LSTM,Wikitext2,1,64,1,1.022,79.508,65.869,7106
1212,PointNet,ShapeNet,1,32,0,1.013,LSTM,Wikitext2,1,128,0,0.918,78.411,64.839,9606
1213,PointNet,ShapeNet,1,32,0,1.021,LSTM,Wikitext2,1,128,1,0.955,70.456,61.421,9310
1214,PointNet,ShapeNet,1,32,1,0.973,LSTM,Wikitext2,1,128,0,0.962,78.8,66.055,8972
1215,PointNet,ShapeNet,1,32,1,0.997,LSTM,Wikitext2,1,128,1,0.993,68.536,60.161,8676
1216,PointNet,ShapeNet,1,64,0,0.997,LSTM,Wikitext2,1,64,0,0.901,97.371,73.468,10252
1217,PointNet,ShapeNet,1,64,0,0.974,LSTM,Wikitext2,1,64,1,0.954,78.484,63.823,10118
1218,PointNet,ShapeNet,1,64,1,0.981,LSTM,Wikitext2,1,64,0,0.942,95.855,71.839,8438
1219,PointNet,ShapeNet,1,64,1,0.919,LSTM,Wikitext2,1,64,1,1.001,75.873,61.714,8304
1220,PointNet,ShapeNet,1,64,0,0.981,LSTM,Wikitext2,1,128,0,0.911,77.807,64.263,11984
1221,PointNet,ShapeNet,1,64,0,0.969,LSTM,Wikitext2,1,128,1,0.921,66.263,57.491,11688
1222,PointNet,ShapeNet,1,64,1,0.978,LSTM,Wikitext2,1,128,0,0.968,75.793,63.397,10170
1223,PointNet,ShapeNet,1,64,1,0.938,LSTM,Wikitext2,1,128,1,0.98,66.61,58.051,9874
1224,PointNet,ShapeNet,1,128,0,0.978,LSTM,Wikitext2,1,64,0,0.886,90.254,67.085,14380
1225,PointNet,ShapeNet,1,128,0,0.95,LSTM,Wikitext2,1,64,1,0.937,72.213,59.082,14246
1226,PointNet,ShapeNet,1,128,1,0.902,LSTM,Wikitext2,1,64,0,0.936,86.397,64.492,10882
1227,PointNet,ShapeNet,1,128,1,0.945,LSTM,Wikitext2,1,64,1,1.002,74.397,60.621,10748
1228,PointNet,ShapeNet,1,128,0,0.944,LSTM,Wikitext2,1,128,0,0.888,72.787,59.393,16112
1229,PointNet,ShapeNet,1,128,0,0.956,LSTM,Wikitext2,1,128,1,0.9,63.115,53.885,15816
1230,PointNet,ShapeNet,1,128,1,0.945,LSTM,Wikitext2,1,128,0,0.954,73.288,61.559,12614
1231,PointNet,ShapeNet,1,128,1,0.917,LSTM,Wikitext2,1,128,1,0.963,60.484,52.0,12318
1232,MobileNetV3,ImageNet,1,32,0,0.933,MobileNetV3,ImageNet,1,32,0,0.809,73.421,39.0,5410
1233,MobileNetV3,ImageNet,1,32,0,1.001,MobileNetV3,ImageNet,1,32,1,0.942,69.353,30.941,5150
1234,MobileNetV3,ImageNet,1,32,1,0.996,MobileNetV3,ImageNet,1,32,1,0.962,57.0,17.529,4810
1235,MobileNetV3,ImageNet,1,32,0,0.819,MobileNetV3,ImageNet,1,64,0,0.861,93.588,57.529,5982
1236,MobileNetV3,ImageNet,1,32,0,0.841,MobileNetV3,ImageNet,1,64,1,0.977,80.125,37.938,5456
1237,MobileNetV3,ImageNet,1,32,1,0.961,MobileNetV3,ImageNet,1,64,0,0.9,91.188,50.438,5716
1238,MobileNetV3,ImageNet,1,32,1,0.979,MobileNetV3,ImageNet,1,64,1,0.987,72.875,27.375,5100
1239,MobileNetV3,ImageNet,1,32,0,0.821,MobileNetV3,ImageNet,1,128,0,0.769,100.0,66.882,7144
1240,MobileNetV3,ImageNet,1,32,0,0.841,MobileNetV3,ImageNet,1,128,1,0.876,96.667,49.533,6092
1241,MobileNetV3,ImageNet,1,32,1,0.93,MobileNetV3,ImageNet,1,128,0,0.86,100.0,61.75,6832
1242,MobileNetV3,ImageNet,1,32,1,0.96,MobileNetV3,ImageNet,1,128,1,0.933,94.625,41.625,5704
1243,MobileNetV3,ImageNet,1,64,0,0.736,MobileNetV3,ImageNet,1,64,0,0.739,100.0,66.625,6554
1244,MobileNetV3,ImageNet,1,64,0,0.86,MobileNetV3,ImageNet,1,64,1,0.902,100.0,56.562,5984
1245,MobileNetV3,ImageNet,1,64,1,0.94,MobileNetV3,ImageNet,1,64,1,0.946,87.938,37.062,5520
1246,MobileNetV3,ImageNet,1,64,0,0.555,MobileNetV3,ImageNet,1,128,0,0.686,100.0,67.75,7656
1247,MobileNetV3,ImageNet,1,64,0,0.725,MobileNetV3,ImageNet,1,128,1,0.678,100.0,56.867,6892
1248,MobileNetV3,ImageNet,1,64,1,0.682,MobileNetV3,ImageNet,1,128,0,0.777,100.0,61.267,7138
1249,MobileNetV3,ImageNet,1,64,1,0.912,MobileNetV3,ImageNet,1,128,1,0.821,98.533,46.267,6046
1250,MobileNetV3,ImageNet,1,128,0,0.564,MobileNetV3,ImageNet,1,128,0,0.564,100.0,70.235,8854
1251,MobileNetV3,ImageNet,1,128,0,0.665,MobileNetV3,ImageNet,1,128,1,0.599,100.0,61.667,7784
1252,MobileNetV3,ImageNet,1,128,1,0.695,MobileNetV3,ImageNet,1,128,1,0.691,100.0,49.706,6734
1253,MobileNetV3,ImageNet,1,32,0,1.205,LSTM,Wikitext2,1,64,0,1.023,100.0,74.536,3909
1254,MobileNetV3,ImageNet,1,32,0,1.2,LSTM,Wikitext2,1,64,1,1.021,75.286,60.429,3775
1255,MobileNetV3,ImageNet,1,32,1,1.078,LSTM,Wikitext2,1,64,0,0.992,100.0,72.424,3909
1256,MobileNetV3,ImageNet,1,32,1,1.076,LSTM,Wikitext2,1,64,1,0.994,72.298,58.667,3775
1257,MobileNetV3,ImageNet,1,32,0,1.106,LSTM,Wikitext2,1,128,0,0.988,75.269,61.673,5641
1258,MobileNetV3,ImageNet,1,32,0,1.21,LSTM,Wikitext2,1,128,1,0.988,64.204,54.407,5345
1259,MobileNetV3,ImageNet,1,32,1,1.099,LSTM,Wikitext2,1,128,0,0.985,75.442,61.385,5641
1260,MobileNetV3,ImageNet,1,32,1,1.096,LSTM,Wikitext2,1,128,1,1.021,64.648,56.315,5345
1261,MobileNetV3,ImageNet,1,64,0,1.213,LSTM,Wikitext2,1,64,0,1.012,100.0,73.75,3909
1262,MobileNetV3,ImageNet,1,64,0,1.204,LSTM,Wikitext2,1,64,1,1.028,75.07,60.965,3775
1263,MobileNetV3,ImageNet,1,64,1,1.057,LSTM,Wikitext2,1,64,0,1.016,100.0,73.945,3909
1264,MobileNetV3,ImageNet,1,64,1,1.053,LSTM,Wikitext2,1,64,1,1.022,74.544,60.281,3775
1265,MobileNetV3,ImageNet,1,64,0,1.243,LSTM,Wikitext2,1,128,0,0.989,74.882,61.765,5641
1266,MobileNetV3,ImageNet,1,64,0,1.201,LSTM,Wikitext2,1,128,1,0.99,64.094,54.566,5345
1267,MobileNetV3,ImageNet,1,64,1,1.04,LSTM,Wikitext2,1,128,0,0.999,75.385,62.135,5641
1268,MobileNetV3,ImageNet,1,64,1,1.049,LSTM,Wikitext2,1,128,1,1.02,64.722,56.13,5345
1269,MobileNetV3,ImageNet,1,128,0,1.003,LSTM,Wikitext2,1,64,0,1.012,100.0,73.836,3909
1270,MobileNetV3,ImageNet,1,128,0,0.969,LSTM,Wikitext2,1,64,1,1.024,74.596,60.491,3775
1271,MobileNetV3,ImageNet,1,128,1,1.093,LSTM,Wikitext2,1,64,0,1.015,100.0,73.947,3909
1272,MobileNetV3,ImageNet,1,128,1,1.097,LSTM,Wikitext2,1,64,1,1.027,74.93,60.86,3775
1273,MobileNetV3,ImageNet,1,128,0,0.963,LSTM,Wikitext2,1,128,0,0.978,73.792,61.113,5641
1274,MobileNetV3,ImageNet,1,128,0,0.993,LSTM,Wikitext2,1,128,1,0.989,64.0,54.604,5345
1275,MobileNetV3,ImageNet,1,128,1,1.051,LSTM,Wikitext2,1,128,0,0.977,74.824,60.804,5641
1276,MobileNetV3,ImageNet,1,128,1,1.064,LSTM,Wikitext2,1,128,1,1.019,64.556,56.167,5345
1277,DCGAN,LSUN,1,32,0,0.877,DCGAN,LSUN,1,32,0,0.874,94.842,44.184,4938
1278,DCGAN,LSUN,1,32,0,0.907,DCGAN,LSUN,1,32,1,0.896,80.579,29.395,5210
1279,DCGAN,LSUN,1,32,1,0.944,DCGAN,LSUN,1,32,1,0.929,55.868,23.079,5482
1280,DCGAN,LSUN,1,32,0,0.757,DCGAN,LSUN,1,64,0,0.843,97.397,44.026,5386
1281,DCGAN,LSUN,1,32,0,0.896,DCGAN,LSUN,1,64,1,0.804,86.671,46.684,4946
1282,DCGAN,LSUN,1,32,1,0.864,DCGAN,LSUN,1,64,0,0.97,89.697,40.276,5100
1283,DCGAN,LSUN,1,32,1,0.954,DCGAN,LSUN,1,64,1,0.943,72.632,27.908,5082
1284,DCGAN,LSUN,1,32,0,0.613,DCGAN,LSUN,1,128,0,0.786,99.114,43.519,5576
1285,DCGAN,LSUN,1,32,0,0.964,DCGAN,LSUN,1,128,1,0.756,93.605,45.25,5170
1286,DCGAN,LSUN,1,32,1,0.681,DCGAN,LSUN,1,128,0,0.881,95.526,41.25,5848
1287,DCGAN,LSUN,1,32,1,0.898,DCGAN,LSUN,1,128,1,0.805,80.711,31.684,5442
1288,DCGAN,LSUN,1,64,0,0.685,DCGAN,LSUN,1,64,0,0.685,99.273,44.039,5276
1289,DCGAN,LSUN,1,64,0,0.868,DCGAN,LSUN,1,64,1,0.698,95.855,40.368,4896
1290,DCGAN,LSUN,1,64,1,0.927,DCGAN,LSUN,1,64,1,0.928,72.237,33.447,4682
1291,DCGAN,LSUN,1,64,0,0.548,DCGAN,LSUN,1,128,0,0.749,99.4,46.893,5466
1292,DCGAN,LSUN,1,64,0,0.883,DCGAN,LSUN,1,128,1,0.732,94.467,49.64,5256
1293,DCGAN,LSUN,1,64,1,0.531,DCGAN,LSUN,1,128,0,0.757,98.432,44.162,5584
1294,DCGAN,LSUN,1,64,1,0.883,DCGAN,LSUN,1,128,1,0.826,79.92,41.813,5042
1295,DCGAN,LSUN,1,128,0,0.525,DCGAN,LSUN,1,128,0,0.487,99.882,38.171,6214
1296,DCGAN,LSUN,1,128,0,0.774,DCGAN,LSUN,1,128,1,0.532,98.132,48.618,5808
1297,DCGAN,LSUN,1,128,1,0.822,DCGAN,LSUN,1,128,1,0.808,82.87,45.468,5402
1298,ResNet18,CIFAR-10,1,32,0,0.957,TD3,BipedalWalker,1,32,0,1.0,43.243,19.282,4416
1299,ResNet18,CIFAR-10,1,32,1,1.084,TD3,BipedalWalker,1,32,0,1.0,32.32,11.013,4386
1300,ResNet18,CIFAR-10,1,32,0,1.096,TD3,BipedalWalker,1,64,0,1.0,55.654,27.019,4416
1301,ResNet18,CIFAR-10,1,32,1,1.008,TD3,BipedalWalker,1,64,0,1.0,31.478,11.304,4386
1302,ResNet18,CIFAR-10,1,32,0,0.958,TD3,BipedalWalker,1,128,0,1.0,50.627,23.904,4416
1303,ResNet18,CIFAR-10,1,32,1,0.989,TD3,BipedalWalker,1,128,0,1.0,38.537,15.574,4386
1304,ResNet18,CIFAR-10,1,64,0,0.969,TD3,BipedalWalker,1,32,0,1.0,62.328,35.642,4716
1305,ResNet18,CIFAR-10,1,64,1,0.877,TD3,BipedalWalker,1,32,0,1.0,50.788,22.673,5698
1306,ResNet18,CIFAR-10,1,64,0,1.021,TD3,BipedalWalker,1,64,0,1.0,86.296,52.796,4716
1307,ResNet18,CIFAR-10,1,64,1,0.805,TD3,BipedalWalker,1,64,0,1.0,43.775,19.559,5698
1308,ResNet18,CIFAR-10,1,64,0,1.031,TD3,BipedalWalker,1,128,0,1.0,85.88,52.7,5604
1309,ResNet18,CIFAR-10,1,64,1,0.832,TD3,BipedalWalker,1,128,0,1.0,46.369,21.621,5698
1310,ResNet18,CIFAR-10,1,128,0,1.019,TD3,BipedalWalker,1,32,0,1.0,85.352,56.705,7238
1311,ResNet18,CIFAR-10,1,128,1,0.945,TD3,BipedalWalker,1,32,0,1.0,62.473,34.912,6092
1312,ResNet18,CIFAR-10,1,128,0,1.015,TD3,BipedalWalker,1,64,0,1.0,64.423,39.803,4904
1313,ResNet18,CIFAR-10,1,128,1,0.969,TD3,BipedalWalker,1,64,0,1.0,69.64,39.76,6092
1314,ResNet18,CIFAR-10,1,128,0,1.012,TD3,BipedalWalker,1,128,0,1.0,73.925,47.321,5216
1315,ResNet18,CIFAR-10,1,128,1,0.935,TD3,BipedalWalker,1,128,0,1.0,66.24,36.4,6092
1316,MobileNetV2,CIFAR-10,1,32,0,0.977,TD3,BipedalWalker,1,32,0,1.0,32.744,9.436,4564
1317,MobileNetV2,CIFAR-10,1,32,1,0.976,TD3,BipedalWalker,1,32,0,1.0,33.19,5.81,4376
1318,MobileNetV2,CIFAR-10,1,32,0,1.045,TD3,BipedalWalker,1,64,0,1.0,39.147,12.133,4588
1319,MobileNetV2,CIFAR-10,1,32,1,0.976,TD3,BipedalWalker,1,64,0,1.0,36.226,6.981,4376
1320,MobileNetV2,CIFAR-10,1,32,0,0.999,TD3,BipedalWalker,1,128,0,1.0,39.063,11.825,4564
1321,MobileNetV2,CIFAR-10,1,32,1,0.953,TD3,BipedalWalker,1,128,0,1.0,34.833,6.536,4376
1322,MobileNetV2,CIFAR-10,1,64,0,0.949,TD3,BipedalWalker,1,32,0,1.0,64.226,33.283,5066
1323,MobileNetV2,CIFAR-10,1,64,1,1.059,TD3,BipedalWalker,1,32,0,1.0,36.253,10.734,4618
1324,MobileNetV2,CIFAR-10,1,64,0,0.964,TD3,BipedalWalker,1,64,0,1.0,65.135,33.462,5074
1325,MobileNetV2,CIFAR-10,1,64,1,0.926,TD3,BipedalWalker,1,64,0,1.0,41.94,13.181,4618
1326,MobileNetV2,CIFAR-10,1,64,0,0.947,TD3,BipedalWalker,1,128,0,1.0,47.487,21.329,5066
1327,MobileNetV2,CIFAR-10,1,64,1,1.055,TD3,BipedalWalker,1,128,0,1.0,38.056,11.597,4618
1328,MobileNetV2,CIFAR-10,1,128,0,0.973,TD3,BipedalWalker,1,32,0,1.0,91.573,57.378,6144
1329,MobileNetV2,CIFAR-10,1,128,1,1.063,TD3,BipedalWalker,1,32,0,1.0,67.774,30.528,5052
1330,MobileNetV2,CIFAR-10,1,128,0,0.988,TD3,BipedalWalker,1,64,0,1.0,74.283,45.217,6134
1331,MobileNetV2,CIFAR-10,1,128,1,1.041,TD3,BipedalWalker,1,64,0,1.0,68.4,31.38,5684
1332,MobileNetV2,CIFAR-10,1,128,0,0.976,TD3,BipedalWalker,1,128,0,1.0,64.947,37.92,6134
1333,MobileNetV2,CIFAR-10,1,128,1,1.017,TD3,BipedalWalker,1,128,0,1.0,50.639,21.444,6190
1334,EfficientNet,CIFAR-10,1,32,0,1.032,TD3,BipedalWalker,1,32,0,1.0,27.875,2.0,4364
1335,EfficientNet,CIFAR-10,1,32,1,0.972,TD3,BipedalWalker,1,32,0,1.0,29.322,1.661,4230
1336,EfficientNet,CIFAR-10,1,32,0,0.956,TD3,BipedalWalker,1,64,0,1.0,35.459,3.162,4364
1337,EfficientNet,CIFAR-10,1,32,1,1.066,TD3,BipedalWalker,1,64,0,1.0,33.137,2.02,4230
1338,EfficientNet,CIFAR-10,1,32,0,0.983,TD3,BipedalWalker,1,128,0,1.0,35.021,3.0,4364
1339,EfficientNet,CIFAR-10,1,32,1,1.089,TD3,BipedalWalker,1,128,0,1.0,31.349,1.921,4230
1340,EfficientNet,CIFAR-10,1,64,0,0.913,TD3,BipedalWalker,1,32,0,1.0,31.243,4.771,4822
1341,EfficientNet,CIFAR-10,1,64,1,0.992,TD3,BipedalWalker,1,32,0,1.0,34.635,3.462,4346
1342,EfficientNet,CIFAR-10,1,64,0,0.962,TD3,BipedalWalker,1,64,0,1.0,40.286,7.107,4822
1343,EfficientNet,CIFAR-10,1,64,1,0.962,TD3,BipedalWalker,1,64,0,1.0,31.218,2.927,4346
1344,EfficientNet,CIFAR-10,1,64,0,0.939,TD3,BipedalWalker,1,128,0,1.0,30.924,4.696,4822
1345,EfficientNet,CIFAR-10,1,64,1,1.012,TD3,BipedalWalker,1,128,0,1.0,36.212,3.923,4346
1346,EfficientNet,CIFAR-10,1,128,0,0.939,TD3,BipedalWalker,1,32,0,1.0,39.925,11.327,4998
1347,EfficientNet,CIFAR-10,1,128,1,0.977,TD3,BipedalWalker,1,32,0,1.0,40.518,7.143,5304
1348,EfficientNet,CIFAR-10,1,128,0,0.832,TD3,BipedalWalker,1,64,0,1.0,38.922,10.706,5464
1349,EfficientNet,CIFAR-10,1,128,1,0.977,TD3,BipedalWalker,1,64,0,1.0,40.192,7.192,5320
1350,EfficientNet,CIFAR-10,1,128,0,0.981,TD3,BipedalWalker,1,128,0,1.0,51.096,15.558,4648
1351,EfficientNet,CIFAR-10,1,128,1,0.972,TD3,BipedalWalker,1,128,0,1.0,39.722,6.815,4414
1352,VGG,CIFAR-10,1,32,0,1.08,TD3,BipedalWalker,1,32,0,1.0,36.741,15.444,5442
1353,VGG,CIFAR-10,1,32,1,1.154,TD3,BipedalWalker,1,32,0,1.0,31.086,10.448,6566
1354,VGG,CIFAR-10,1,32,0,1.236,TD3,BipedalWalker,1,64,0,1.0,42.938,20.0,5442
1355,VGG,CIFAR-10,1,32,1,1.108,TD3,BipedalWalker,1,64,0,1.0,34.965,13.407,4818
1356,VGG,CIFAR-10,1,32,0,1.003,TD3,BipedalWalker,1,128,0,1.0,41.234,18.234,5442
1357,VGG,CIFAR-10,1,32,1,1.129,TD3,BipedalWalker,1,128,0,1.0,36.739,13.109,4818
1358,VGG,CIFAR-10,1,64,0,1.155,TD3,BipedalWalker,1,32,0,1.0,37.084,17.398,4398
1359,VGG,CIFAR-10,1,64,1,1.18,TD3,BipedalWalker,1,32,0,1.0,42.8,17.933,5644
1360,VGG,CIFAR-10,1,64,0,1.139,TD3,BipedalWalker,1,64,0,1.0,48.764,25.164,4398
1361,VGG,CIFAR-10,1,64,1,1.19,TD3,BipedalWalker,1,64,0,1.0,41.135,16.904,5644
1362,VGG,CIFAR-10,1,64,0,1.191,TD3,BipedalWalker,1,128,0,1.0,45.443,23.115,4398
1363,VGG,CIFAR-10,1,64,1,1.288,TD3,BipedalWalker,1,128,0,1.0,47.823,20.734,5644
1364,VGG,CIFAR-10,1,128,0,1.051,TD3,BipedalWalker,1,32,0,1.0,57.675,33.182,6636
1365,VGG,CIFAR-10,1,128,1,1.224,TD3,BipedalWalker,1,32,0,1.0,41.865,18.081,4606
1366,VGG,CIFAR-10,1,128,0,1.008,TD3,BipedalWalker,1,64,0,1.0,49.552,26.885,6046
1367,VGG,CIFAR-10,1,128,1,1.162,TD3,BipedalWalker,1,64,0,1.0,44.95,20.017,4606
1368,VGG,CIFAR-10,1,128,0,1.149,TD3,BipedalWalker,1,128,0,1.0,60.818,34.909,6046
1369,VGG,CIFAR-10,1,128,1,1.183,TD3,BipedalWalker,1,128,0,1.0,38.563,15.366,4606
1370,MobileNetV3,ImageNet,1,32,0,1.276,TD3,BipedalWalker,1,32,0,1.0,12.945,0.0,2059
1371,MobileNetV3,ImageNet,1,32,1,0.989,TD3,BipedalWalker,1,32,0,1.0,17.375,1.569,4462
1372,MobileNetV3,ImageNet,1,32,0,1.23,TD3,BipedalWalker,1,64,0,1.0,12.588,0.0,2059
1373,MobileNetV3,ImageNet,1,32,1,1.135,TD3,BipedalWalker,1,64,0,1.0,13.939,0.0,2059
1374,MobileNetV3,ImageNet,1,32,0,1.278,TD3,BipedalWalker,1,128,0,1.0,13.95,0.0,2059
1375,MobileNetV3,ImageNet,1,32,1,1.083,TD3,BipedalWalker,1,128,0,1.0,12.947,0.0,2059
1376,MobileNetV3,ImageNet,1,64,0,1.249,TD3,BipedalWalker,1,32,0,1.0,15.453,0.0,2059
1377,MobileNetV3,ImageNet,1,64,1,1.073,TD3,BipedalWalker,1,32,0,1.0,22.969,3.402,4762
1378,MobileNetV3,ImageNet,1,64,0,1.243,TD3,BipedalWalker,1,64,0,1.0,13.778,0.0,2059
1379,MobileNetV3,ImageNet,1,64,1,0.97,TD3,BipedalWalker,1,64,0,1.0,23.151,3.836,4762
1380,MobileNetV3,ImageNet,1,64,0,1.037,TD3,BipedalWalker,1,128,0,1.0,12.776,0.0,2059
1381,MobileNetV3,ImageNet,1,64,1,1.058,TD3,BipedalWalker,1,128,0,1.0,13.409,0.0,2059
1382,MobileNetV3,ImageNet,1,128,0,0.998,TD3,BipedalWalker,1,32,0,1.0,13.703,0.0,2059
1383,MobileNetV3,ImageNet,1,128,1,1.11,TD3,BipedalWalker,1,32,0,1.0,27.258,6.33,5332
1384,MobileNetV3,ImageNet,1,128,0,1.001,TD3,BipedalWalker,1,64,0,1.0,12.174,0.0,2059
1385,MobileNetV3,ImageNet,1,128,1,1.093,TD3,BipedalWalker,1,64,0,1.0,12.721,0.0,2059
1386,MobileNetV3,ImageNet,1,128,0,0.988,TD3,BipedalWalker,1,128,0,1.0,13.937,0.0,2059
1387,MobileNetV3,ImageNet,1,128,1,1.107,TD3,BipedalWalker,1,128,0,1.0,14.455,0.061,2059
